annee;mois;puissance;type;consommation
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;342.4062998925689
2021;4;1000.0;Climatiseurs;353.3455197608816
2023;4;1000.0;Climatiseurs;382.61280782079893
2024;4;1000.0;Climatiseurs;356.4166666666668
2020;5;1000.0;Climatiseurs;789.2847785496514
2021;5;1000.0;Climatiseurs;685.2611536423673
2023;5;1000.0;Climatiseurs;770.36753306845
2024;5;1000.0;Climatiseurs;739.6333333333325
2020;6;1000.0;Climatiseurs;1853.705753631901
2021;6;1000.0;Climatiseurs;1821.4555613071668
2023;6;1000.0;Climatiseurs;1629.7556898968433
2024;6;1000.0;Climatiseurs;1715.4911466293865
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Climatiseurs;0.0
2021;1;1000.0;Climatiseurs;0.0
2023;1;1000.0;Climatiseurs;0.0
2024;1;1000.0;Climatiseurs;0.0
2020;2;1000.0;Climatiseurs;0.0
2021;2;1000.0;Climatiseurs;0.0
2023;2;1000.0;Climatiseurs;0.0
2024;2;1000.0;Climatiseurs;0.0
2020;3;1000.0;Climatiseurs;0.0
2021;3;1000.0;Climatiseurs;0.0
2023;3;1000.0;Climatiseurs;0.0
2024;3;1000.0;Climatiseurs;0.0
2020;4;1000.0;Climatiseurs;332.3782150325667
2021;4;1000.0;Climatiseurs;335.8176450763641
2023;4;1000.0;Climatiseurs;388.1463246891927
2024;4;1000.0;Climatiseurs;355.9666666666664
2020;5;1000.0;Climatiseurs;689.121773530123
2021;5;1000.0;Climatiseurs;725.4823758337319
2023;5;1000.0;Climatiseurs;692.1990200725503
2024;5;1000.0;Climatiseurs;736.2333333333326
2020;6;1000.0;Climatiseurs;1575.8462939042038
2021;6;1000.0;Climatiseurs;1634.8961938518464
2023;6;1000.0;Climatiseurs;1756.0683507369083
2024;6;1000.0;Climatiseurs;1715.4912730805079
2020;7;1000.0;Climatiseurs;0.0
2021;7;1000.0;Climatiseurs;0.0
2023;7;1000.0;Climatiseurs;0.0
2020;8;1000.0;Climatiseurs;0.0
2021;8;1000.0;Climatiseurs;0.0
2023;8;1000.0;Climatiseurs;0.0
2020;9;1000.0;Climatiseurs;0.0
2021;9;1000.0;Climatiseurs;0.0
2023;9;1000.0;Climatiseurs;0.0
2020;10;1000.0;Climatiseurs;0.0
2021;10;1000.0;Climatiseurs;0.0
2023;10;1000.0;Climatiseurs;0.0
2020;11;1000.0;Climatiseurs;0.0
2021;11;1000.0;Climatiseurs;0.0
2023;11;1000.0;Climatiseurs;0.0
2020;12;1000.0;Climatiseurs;0.0
2021;12;1000.0;Climatiseurs;0.0
2023;12;1000.0;Climatiseurs;0.0
2020;1;1000.0;Chauffages;697.4638019825755
2021;1;1000.0;Chauffages;697.9686198373753
2023;1;1000.0;Chauffages;710.1873205766328
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;757.3645545422337
2021;2;1000.0;Chauffages;737.5288750114163
2023;2;1000.0;Chauffages;661.8951562485518
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;740.581264454313
2021;3;1000.0;Chauffages;806.0207867139641
2023;3;1000.0;Chauffages;751.8926686684231
2024;3;1000.0;Chauffages;736.9833333333336
2020;4;1000.0;Chauffages;686.758947669778
2021;4;1000.0;Chauffages;704.4110521311786
2023;4;1000.0;Chauffages;764.4660355476174
2024;4;1000.0;Chauffages;709.6333333333325
2020;5;1000.0;Chauffages;5.889424599964709
2021;5;1000.0;Chauffages;5.725113563844748
2023;5;1000.0;Chauffages;6.26457330404664
2024;5;1000.0;Chauffages;5.85
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;758.5423478917693
2021;1;1000.0;Chauffages;753.4228632118677
2023;1;1000.0;Chauffages;672.243645284928
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;640.9654661776864
2021;2;1000.0;Chauffages;646.541885162898
2023;2;1000.0;Chauffages;737.5498582146614
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;676.4559936238012
2021;3;1000.0;Chauffages;747.4008984058644
2023;3;1000.0;Chauffages;768.502327841662
2024;3;1000.0;Chauffages;737.0999999999999
2020;4;1000.0;Chauffages;658.6760494925421
2021;4;1000.0;Chauffages;759.5009858801651
2023;4;1000.0;Chauffages;655.2010448070174
2024;4;1000.0;Chauffages;711.0166666666661
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;708.6031471919426
2021;1;1000.0;Chauffages;793.4004070536013
2023;1;1000.0;Chauffages;758.5108232122002
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;664.9026585447523
2021;2;1000.0;Chauffages;656.5012237587654
2023;2;1000.0;Chauffages;639.0582516408105
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;790.2689042541355
2021;3;1000.0;Chauffages;751.6200735271251
2023;3;1000.0;Chauffages;692.0253206933211
2024;3;1000.0;Chauffages;740.5166666666668
2020;4;1000.0;Chauffages;697.5490658999038
2021;4;1000.0;Chauffages;753.1956104542999
2023;4;1000.0;Chauffages;648.6879210543107
2024;4;1000.0;Chauffages;697.4499999999999
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;776.7288663809578
2021;1;1000.0;Chauffages;811.8536308458087
2023;1;1000.0;Chauffages;746.6764508336039
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;648.2488749977734
2021;2;1000.0;Chauffages;756.6284834117038
2023;2;1000.0;Chauffages;651.6657413794808
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;741.008614310251
2021;3;1000.0;Chauffages;724.81506953842
2023;3;1000.0;Chauffages;702.8129902054192
2024;3;1000.0;Chauffages;736.4999999999999
2020;4;1000.0;Chauffages;692.8271856462695
2021;4;1000.0;Chauffages;650.9506915809246
2023;4;1000.0;Chauffages;739.269711481738
2024;4;1000.0;Chauffages;709.2166666666664
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;718.2629500764897
2021;1;1000.0;Chauffages;707.5687644637071
2023;1;1000.0;Chauffages;817.4437794437002
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;742.7034852484506
2021;2;1000.0;Chauffages;648.8957585108975
2023;2;1000.0;Chauffages;691.6529708982883
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;761.6250766003031
2021;3;1000.0;Chauffages;702.3620182689174
2023;3;1000.0;Chauffages;784.9569233507383
2024;3;1000.0;Chauffages;736.4000000000005
2020;4;1000.0;Chauffages;776.0416332900347
2021;4;1000.0;Chauffages;767.6121513080999
2023;4;1000.0;Chauffages;763.6034695963335
2024;4;1000.0;Chauffages;712.783333333333
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;697.934270960287
2021;1;1000.0;Chauffages;687.2848476068652
2023;1;1000.0;Chauffages;680.9425192919065
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;743.3147422744569
2021;2;1000.0;Chauffages;670.4910665654904
2023;2;1000.0;Chauffages;764.254337216139
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;708.327324406645
2021;3;1000.0;Chauffages;800.1733212908157
2023;3;1000.0;Chauffages;665.7165690947912
2024;3;1000.0;Chauffages;736.4333333333333
2020;4;1000.0;Chauffages;745.0655399866333
2021;4;1000.0;Chauffages;676.7332830463586
2023;4;1000.0;Chauffages;704.2373161058775
2024;4;1000.0;Chauffages;711.4666666666666
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;712.385529620749
2021;1;1000.0;Chauffages;696.2890285030408
2023;1;1000.0;Chauffages;729.3904567226849
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;747.9155109108018
2021;2;1000.0;Chauffages;761.6243684894126
2023;2;1000.0;Chauffages;635.1779441432664
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;808.9820812545089
2021;3;1000.0;Chauffages;753.1222872707282
2023;3;1000.0;Chauffages;664.5988856525685
2024;3;1000.0;Chauffages;736.6999999999994
2020;4;1000.0;Chauffages;768.5754206652631
2021;4;1000.0;Chauffages;647.6796562309852
2023;4;1000.0;Chauffages;693.0363841355518
2024;4;1000.0;Chauffages;711.0499999999997
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;676.8910984283443
2021;1;1000.0;Chauffages;715.1671539010092
2023;1;1000.0;Chauffages;798.885257299037
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;644.1173370801607
2021;2;1000.0;Chauffages;729.4735532614658
2023;2;1000.0;Chauffages;667.0392948081713
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;797.2060480489686
2021;3;1000.0;Chauffages;675.2534869389441
2023;3;1000.0;Chauffages;732.5136521545925
2024;3;1000.0;Chauffages;737.0333333333332
2020;4;1000.0;Chauffages;640.634900223534
2021;4;1000.0;Chauffages;766.1140749816996
2023;4;1000.0;Chauffages;644.0885929469463
2024;4;1000.0;Chauffages;710.8500000000004
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;795.0753900493128
2021;1;1000.0;Chauffages;721.3451894866793
2023;1;1000.0;Chauffages;764.3674236687016
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;668.8500705550824
2021;2;1000.0;Chauffages;637.8466935433196
2023;2;1000.0;Chauffages;665.756232334969
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;730.4056842579114
2021;3;1000.0;Chauffages;784.0111689209308
2023;3;1000.0;Chauffages;706.0227842236492
2024;3;1000.0;Chauffages;735.2666666666667
2020;4;1000.0;Chauffages;760.0833360476494
2021;4;1000.0;Chauffages;691.541398990296
2023;4;1000.0;Chauffages;725.0485393364704
2024;4;1000.0;Chauffages;710.2333333333332
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;708.7627225256717
2021;1;1000.0;Chauffages;679.8824252038614
2023;1;1000.0;Chauffages;716.6418983952486
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;737.6154940514889
2021;2;1000.0;Chauffages;743.8853976560587
2023;2;1000.0;Chauffages;742.2972698175556
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;684.679469463358
2021;3;1000.0;Chauffages;715.4296432171826
2023;3;1000.0;Chauffages;775.3017209621818
2024;3;1000.0;Chauffages;734.3
2020;4;1000.0;Chauffages;708.7102175173895
2021;4;1000.0;Chauffages;726.4909463963894
2023;4;1000.0;Chauffages;724.4634819768518
2024;4;1000.0;Chauffages;709.8166666666659
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;705.8403158759435
2021;1;1000.0;Chauffages;748.2234471766182
2023;1;1000.0;Chauffages;713.4509461319093
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;749.8891840292769
2021;2;1000.0;Chauffages;727.8824833942806
2023;2;1000.0;Chauffages;677.4981688587962
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;801.062768615646
2021;3;1000.0;Chauffages;719.8376204272653
2023;3;1000.0;Chauffages;674.2946446423501
2024;3;1000.0;Chauffages;736.5666666666668
2020;4;1000.0;Chauffages;708.2269029814303
2021;4;1000.0;Chauffages;703.5436376001282
2023;4;1000.0;Chauffages;728.5587935654396
2024;4;1000.0;Chauffages;710.5666666666664
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;807.3243410361163
2021;1;1000.0;Chauffages;758.1981955982471
2023;1;1000.0;Chauffages;736.6610044826137
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;706.4588522963895
2021;2;1000.0;Chauffages;730.2463940012632
2023;2;1000.0;Chauffages;641.4450220104742
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;802.2571441884841
2021;3;1000.0;Chauffages;757.0488618157245
2023;3;1000.0;Chauffages;697.4277467760978
2024;3;1000.0;Chauffages;736.8666666666667
2020;4;1000.0;Chauffages;744.1524679705295
2021;4;1000.0;Chauffages;726.8635824680099
2023;4;1000.0;Chauffages;703.3070015852765
2024;4;1000.0;Chauffages;710.7499999999999
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;1000.0;Chauffages;694.4183699890416
2021;1;1000.0;Chauffages;738.3601299235645
2023;1;1000.0;Chauffages;792.7116698685361
2024;1;1000.0;Chauffages;744.0
2020;2;1000.0;Chauffages;679.1635455218453
2021;2;1000.0;Chauffages;755.7564312344572
2023;2;1000.0;Chauffages;739.1568619061497
2024;2;1000.0;Chauffages;696.0
2020;3;1000.0;Chauffages;738.0970857575143
2021;3;1000.0;Chauffages;685.1036925740106
2023;3;1000.0;Chauffages;664.9503834115603
2024;3;1000.0;Chauffages;736.5000000000005
2020;4;1000.0;Chauffages;684.6977145588669
2021;4;1000.0;Chauffages;653.7682678465613
2023;4;1000.0;Chauffages;744.7346028247006
2024;4;1000.0;Chauffages;711.3333333333322
2020;5;1000.0;Chauffages;0.0
2021;5;1000.0;Chauffages;0.0
2023;5;1000.0;Chauffages;0.0
2024;5;1000.0;Chauffages;0.0
2020;6;1000.0;Chauffages;0.0
2021;6;1000.0;Chauffages;0.0
2023;6;1000.0;Chauffages;0.0
2024;6;1000.0;Chauffages;0.0
2020;7;1000.0;Chauffages;0.0
2021;7;1000.0;Chauffages;0.0
2023;7;1000.0;Chauffages;0.0
2020;8;1000.0;Chauffages;0.0
2021;8;1000.0;Chauffages;0.0
2023;8;1000.0;Chauffages;0.0
2020;9;1000.0;Chauffages;0.0
2021;9;1000.0;Chauffages;0.0
2023;9;1000.0;Chauffages;0.0
2020;10;1000.0;Chauffages;0.0
2021;10;1000.0;Chauffages;0.0
2023;10;1000.0;Chauffages;0.0
2020;11;1000.0;Chauffages;0.0
2021;11;1000.0;Chauffages;0.0
2023;11;1000.0;Chauffages;0.0
2020;12;1000.0;Chauffages;0.0
2021;12;1000.0;Chauffages;0.0
2023;12;1000.0;Chauffages;0.0
2020;1;500.0;Déshumidificateurs;0.0
2021;1;500.0;Déshumidificateurs;0.0
2023;1;500.0;Déshumidificateurs;0.0
2024;1;500.0;Déshumidificateurs;0.0
2020;2;500.0;Déshumidificateurs;0.0
2021;2;500.0;Déshumidificateurs;0.0
2023;2;500.0;Déshumidificateurs;0.0
2024;2;500.0;Déshumidificateurs;0.0
2020;3;500.0;Déshumidificateurs;0.0
2021;3;500.0;Déshumidificateurs;0.0
2023;3;500.0;Déshumidificateurs;0.0
2024;3;500.0;Déshumidificateurs;0.0
